Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1964","1964","hg/ha","70370","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1965","1965","hg/ha","70370","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1966","1966","hg/ha","70909","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1967","1967","hg/ha","70909","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1968","1968","hg/ha","70909","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1969","1969","hg/ha","71429","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1970","1970","hg/ha","71475","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1971","1971","hg/ha","71429","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1972","1972","hg/ha","71875","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1973","1973","hg/ha","70270","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1974","1974","hg/ha","70000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1975","1975","hg/ha","73053","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1976","1976","hg/ha","72766","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1977","1977","hg/ha","72511","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1978","1978","hg/ha","75158","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1979","1979","hg/ha","77551","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1980","1980","hg/ha","48990","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1981","1981","hg/ha","54952","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1982","1982","hg/ha","65535","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1983","1983","hg/ha","53387","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1984","1984","hg/ha","29371","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1985","1985","hg/ha","61761","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1986","1986","hg/ha","63959","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1987","1987","hg/ha","49603","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1988","1988","hg/ha","50782","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1989","1989","hg/ha","94304","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1990","1990","hg/ha","88655","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1991","1991","hg/ha","113356","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1992","1992","hg/ha","92975","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1993","1993","hg/ha","117490","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1994","1994","hg/ha","97108","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1995","1995","hg/ha","96575","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1996","1996","hg/ha","75918","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1997","1997","hg/ha","70425","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1998","1998","hg/ha","75177","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","1999","1999","hg/ha","91410","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2000","2000","hg/ha","61770","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2001","2001","hg/ha","91596","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2002","2002","hg/ha","77113","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2003","2003","hg/ha","96729","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2004","2004","hg/ha","84401","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2005","2005","hg/ha","200000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2006","2006","hg/ha","200000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2007","2007","hg/ha","200000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2008","2008","hg/ha","214815","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2009","2009","hg/ha","191199","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2010","2010","hg/ha","224279","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2011","2011","hg/ha","191690","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2012","2012","hg/ha","203389","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2013","2013","hg/ha","144262","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2014","2014","hg/ha","140655","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2015","2015","hg/ha","147043","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2016","2016","hg/ha","91520","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2017","2017","hg/ha","91858","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2018","2018","hg/ha","86067","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2019","2019","hg/ha","92919","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","01510","Potatoes","2020","2020","hg/ha","105518","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1961","1961","tonnes","194000","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1962","1962","tonnes","194000","T","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1963","1963","tonnes","195000","T","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1964","1964","tonnes","190000","T","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1965","1965","tonnes","190000","T","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1966","1966","tonnes","195000","T","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1967","1967","tonnes","195000","T","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1968","1968","tonnes","195000","T","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1969","1969","tonnes","200000","T","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1970","1970","tonnes","218000","T","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1971","1971","tonnes","200000","T","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1972","1972","tonnes","230000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1973","1973","tonnes","260000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1974","1974","tonnes","280000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1975","1975","tonnes","333120","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1976","1976","tonnes","342000","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1977","1977","tonnes","340800","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1978","1978","tonnes","360756","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1979","1979","tonnes","380000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1980","1980","tonnes","195960","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1981","1981","tonnes","346196","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1982","1982","tonnes","498065","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1983","1983","tonnes","416415","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1984","1984","tonnes","211473","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1985","1985","tonnes","481735","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1986","1986","tonnes","498882","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1987","1987","tonnes","198410","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1988","1988","tonnes","208208","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1989","1989","tonnes","815920","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1990","1990","tonnes","779190","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1991","1991","tonnes","987828","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1992","1992","tonnes","632572","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1993","1993","tonnes","654123","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1994","1994","tonnes","806000","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1995","1995","tonnes","928744","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1996","1996","tonnes","744000","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1997","1997","tonnes","835208","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1998","1998","tonnes","679738","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","1999","1999","tonnes","1047572","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2000","2000","tonnes","670303","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2001","2001","tonnes","1112849","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2002","2002","tonnes","861566","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2003","2003","tonnes","1223531","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2004","2004","tonnes","1084412","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2005","2005","tonnes","2640600","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2006","2006","tonnes","2415080","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2007","2007","tonnes","2192280","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2008","2008","tonnes","2900000","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2009","2009","tonnes","2299086","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2010","2010","tonnes","2725936","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2011","2011","tonnes","2365263","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2012","2012","tonnes","2915067","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2013","2013","tonnes","2192885","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2014","2014","tonnes","1626027","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2015","2015","tonnes","1963495","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2016","2016","tonnes","1335883","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2017","2017","tonnes","1519870","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2018","2018","tonnes","1870375","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2019","2019","tonnes","1978952","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","01510","Potatoes","2020","2020","tonnes","1859776","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","1961","1961","hg/ha","22703","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","1962","1962","hg/ha","26207","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","1963","1963","hg/ha","24409","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","1964","1964","hg/ha","24636","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","1965","1965","hg/ha","56809","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","1966","1966","hg/ha","58657","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","1967","1967","hg/ha","56318","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","1968","1968","hg/ha","54497","T","Unofficial figure"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","1969","1969","hg/ha","46110","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","1970","1970","hg/ha","48768","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","1971","1971","hg/ha","47393","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","1972","1972","hg/ha","50789","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","1973","1973","hg/ha","48769","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","1974","1974","hg/ha","50617","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","1975","1975","hg/ha","50933","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","1976","1976","hg/ha","57750","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","1977","1977","hg/ha","61813","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","1978","1978","hg/ha","56701","I","Imputed value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","1979","1979","hg/ha","43064","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","1980","1980","hg/ha","39400","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","1981","1981","hg/ha","39402","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","1982","1982","hg/ha","39399","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","1983","1983","hg/ha","39400","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","1984","1984","hg/ha","40486","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","1985","1985","hg/ha","26700","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","1986","1986","hg/ha","31491","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","1987","1987","hg/ha","31034","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","1988","1988","hg/ha","35714","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","1989","1989","hg/ha","39859","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","1990","1990","hg/ha","30984","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","1991","1991","hg/ha","38846","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","1992","1992","hg/ha","35362","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","1993","1993","hg/ha","41483","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","1994","1994","hg/ha","43559","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","1995","1995","hg/ha","40000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","1996","1996","hg/ha","40000","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","1997","1997","hg/ha","39724","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","1998","1998","hg/ha","48419","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","1999","1999","hg/ha","39845","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","2000","2000","hg/ha","37710","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","2001","2001","hg/ha","34091","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","2002","2002","hg/ha","34615","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","2003","2003","hg/ha","37568","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","2004","2004","hg/ha","37280","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","2005","2005","hg/ha","39321","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","2006","2006","hg/ha","28062","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","2007","2007","hg/ha","28715","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","2008","2008","hg/ha","13076","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","2009","2009","hg/ha","19333","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","2010","2010","hg/ha","42384","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","2011","2011","hg/ha","39676","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","2012","2012","hg/ha","46643","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","2013","2013","hg/ha","39955","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","2014","2014","hg/ha","39543","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","2015","2015","hg/ha","39566","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","2016","2016","hg/ha","34601","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","2017","2017","hg/ha","26717","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","2018","2018","hg/ha","43366","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","2019","2019","hg/ha","64255","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5419","Yield","0113","Rice","2020","2020","hg/ha","63973","E","Estimated value"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","1961","1961","tonnes","14530","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","1962","1962","tonnes","15200","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","1963","1963","tonnes","13000","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","1964","1964","tonnes","13200","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","1965","1965","tonnes","14100","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","1966","1966","tonnes","16600","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","1967","1967","tonnes","15938","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","1968","1968","tonnes","18747","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","1969","1969","tonnes","22700","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","1970","1970","tonnes","28500","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","1971","1971","tonnes","30000","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","1972","1972","tonnes","34943","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","1973","1973","tonnes","36128","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","1974","1974","tonnes","33210","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","1975","1975","tonnes","32113","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","1976","1976","tonnes","40425","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","1977","1977","tonnes","41415","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","1978","1978","tonnes","42526","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","1979","1979","tonnes","37466","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","1980","1980","tonnes","38415","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","1981","1981","tonnes","37207","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","1982","1982","tonnes","41207","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","1983","1983","tonnes","44554","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","1984","1984","tonnes","50462","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","1985","1985","tonnes","38709","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","1986","1986","tonnes","45662","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","1987","1987","tonnes","45000","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","1988","1988","tonnes","50000","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","1989","1989","tonnes","56680","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","1990","1990","tonnes","41088","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","1991","1991","tonnes","50500","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","1992","1992","tonnes","44203","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","1993","1993","tonnes","47000","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","1994","1994","tonnes","47000","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","1995","1995","tonnes","44000","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","1996","1996","tonnes","50620","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","1997","1997","tonnes","41075","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","1998","1998","tonnes","41829","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","1999","1999","tonnes","52711","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","2000","2000","tonnes","52349","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","2001","2001","tonnes","45000","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","2002","2002","tonnes","45000","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","2003","2003","tonnes","40502","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","2004","2004","tonnes","49295","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","2005","2005","tonnes","62677","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","2006","2006","tonnes","64840","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","2007","2007","tonnes","47256","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","2008","2008","tonnes","21881","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","2009","2009","tonnes","42202","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","2010","2010","tonnes","85536","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","2011","2011","tonnes","111229","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","2012","2012","tonnes","138204","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","2013","2013","tonnes","125256","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","2014","2014","tonnes","112263","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","2015","2015","tonnes","116473","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","2016","2016","tonnes","101510","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","2017","2017","tonnes","81198","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","2018","2018","tonnes","112605","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","2019","2019","tonnes","160585","A","Official figure"
"QCL","Crops and livestock products","404","Kenya","5510","Production","0113","Rice","2020","2020","tonnes","180890","A","Official figure"
